transcription,file_path
THEY TOOK THE AXE AND THE SAWT TO THE FOREST,american_s05_230.txt
THE CHILD CRAWLED INTO THE DENSE GRASS,american_s05_581.txt
WAKENED RISE,american_s05_595.txt
A SEVERE STORM DOORD DOWN THE BARN,american_s05_740.txt
TWO BLUE FISH SWAM IN THE TANK,american_s05_026.txt
READ VERSE OUT LOUD FOR PLEASURE,american_s05_032.txt
PAPER WILL DRY OUT WHEN WET,american_s05_608.txt
THE TEAM WITH THE BEST TIMING LOOKS GOOD,american_s05_634.txt
MUD WAS SPATTERED ON THE FRONT OF HIS WHITE SHIRT,american_s05_152.txt
ASSALT PICKLE TASTES FINE WITH HAM,american_s05_146.txt
A STIFF CHORD WILL DO TO FASTEN YOUR SHOE,american_s05_620.txt
WE ADMIRE AND LOVE A GOOD COOK,american_s05_191.txt
ACID BURN'S HOLES IN WOOL CLOTH,american_s05_185.txt
THIS PLANK WAS MADE FOR WALKING ON,american_s05_378.txt
CODE IS USED WHEN SECRETS ARE SENT,american_s05_350.txt
THE CHAP SLIPPED INTO THE CROWD AND WAS LOST,american_s05_436.txt
GRACE MAKES UP FOR LACK OF BEAUTY,american_s05_422.txt
THE KITTEN CHASED THE DOG DOWN THE STREET,american_s05_344.txt
A SIEGE WILL CRACK THE STRONG DEFENCE,american_s05_393.txt
HE ASKS NO PERSON TO VOUCH FOR HIM,american_s05_387.txt
NORTH WHINCE BRING COLDS AND FEVERS,american_s05_386.txt
HE WROTE DOWN A LONG LIST OF ITEMS,american_s05_392.txt
NOT GENTLY BUT WAKE HER NOW,american_s05_423.txt
PAGES BOUND IN CLOTH MAKE A BOOK,american_s05_345.txt
MOST OF THE NUISE IS EASY FOR US TO HEAR,american_s05_351.txt
HATS ARE WORN TO TEA AND NOT TO DINNER,american_s05_437.txt
THE LAKE SPARKLED IN THE RED HOT SUN,american_s05_379.txt
ADD THE STORES ACCOUNT TO THE LAST SCENT,american_s05_184.txt
ADD THE COLUMN AND PUT THE SUM HERE,american_s05_190.txt
THE JUST CLAIM GOD THE RIGHT VERDICT,american_s05_147.txt
GET THE TRUST FUN TO THE BANK EARLY,american_s05_621.txt
THE FARMER SWAPPED HIS HORSE FOR A BROWN NOX,american_s05_635.txt
THE CIGAR BURNED A HOLE IN THE DESK TOP,american_s05_153.txt
SLIDE THE CATCH BACK AND OPEN THE DESK,american_s05_609.txt
HOIST THE LOAD TO YOUR LEFT SHOULDER,american_s05_033.txt
SHE CALLED HIS NAME MANY TIMES,american_s05_741.txt
HER PURSE WAS FULL OF USELESS DRASH,american_s05_027.txt
THE WEIGHT OF THE PACKAGE WAS SEEN ON THE HIGH SCALE,american_s05_594.txt
PAINT THE SOCKETS IN THE WALL DULL GREEN,american_s05_580.txt
FLOOD THE MALES WITH REQUESTS FOR THIS BOOK,american_s05_557.txt
THE ANCIENT COIN WAS QUITE DULL AND WORN,american_s05_231.txt
THE WRECK OCCURRED BY THE BANK ON MAIN STREET,american_s05_225.txt
THE BANK PRESSED FOR PAYMENT OF THE DEBT,american_s05_543.txt
DO THAT WITH A WOODEN STICK,american_s05_219.txt
A RICH FARM IS RARE IN THIS SANDY WASTE,american_s05_547.txt
THE LARGE HOUSE HAD HOT WATER TAPS,american_s05_221.txt
SLASH THE GOLD CLOTH INTO FINE RIBBONS,american_s05_235.txt
PEEP UNDER THE TENT AND SEE THE GLOUNS,american_s05_553.txt
A FRESH START WILL WORK SUCH WANDERS,american_s05_209.txt
ELSE THE FLAMES WILL SPREAD,american_s05_584.txt
PROD THE OLD MULE WITH A CROOKED STICK,american_s05_590.txt
PRESS THE PANTS AND SOA BUTTON ON THEI VEST,american_s05_023.txt
MEND THE COAT BEFORE YOU GO OUT,american_s05_037.txt
THE COFFEE STAND IS TOO HIGH FOR THE COUCH,american_s05_157.txt
A SIX COMES UP MORE OFTEN THAN A TEN,american_s05_631.txt
THERE IS A STRONG CHANCE IT WILL HAPPEN ONCE MORE,american_s05_625.txt
PORT IS A STRONG WINE WITH A SMOKY TASTE,american_s05_143.txt
DULL STORIES MAKE HER LAUGH,american_s05_619.txt
SHE HAS A SMART WAY OF WEARING CLOTHES,american_s05_194.txt
SUNDAY IS THE BEST PART OF THE WEEK,american_s05_180.txt
SEED IS NEEDED TO PLANT THE SPRING CORN,american_s05_433.txt
THE CLAN GATHERED ON EACH DULL NIGHT,american_s05_355.txt
NINE ROWS OF SOLDIERS STOOD IN A LINE,american_s05_341.txt
FASTEN TWOPINS ON EACH SIDE,american_s05_427.txt
OUR PLANS RIGHT NOW ARE HAZY,american_s05_369.txt
FAKE STONES SHINE BUT COST LITTLE,american_s05_396.txt
IT TAKES A LOT OF HELP TO FINISH THESE,american_s05_382.txt
MARK THE SPOT WITH A SIGN PAINT A DREAD,american_s05_383.txt
THE DRIP OF THE RAIN MADE A PLEASANT SOUND,american_s05_397.txt
A RIPE PLUM IS FIT FOR A KING'S PALATE,american_s05_368.txt
BATHE UN RELAX IN THE COOL GREEN GRASS,american_s05_340.txt
A CHINK IN THE WALL ALLOWED A DRAUGHT TO BLOW,american_s05_426.txt
THERE IS A LAG BETWEEN THOUGHT AND ACT,american_s05_432.txt
MINCE PIE IS A DISH SERVE TO CHILDREN,american_s05_354.txt
THE DOCTOR CURED HIM WITH THESE PILLS,american_s05_181.txt
THE FRUIT OF A FIG TREE IS APPLE SHAPED,american_s05_195.txt
SET THE PIECE HERE AND SAY NOTHING,american_s05_618.txt
HE LENT HIS COAT TO THE TALL GAUNT STRANGER,american_s05_624.txt
WE FROWN WHEN EVENTS TAKE A BAD TURN,american_s05_142.txt
HE BROKE A NEW SHOE LAYS THAT DAY,american_s05_156.txt
A THIN STRY PRONS DOWN THE MIDDLE,american_s05_630.txt
WIPE THE GREASE OFF HIS DIRTY FACE,american_s05_036.txt
THE FISH TWISTED UNTURNED ON THE BENT HOOK,american_s05_022.txt
IT IS A BAND OF STEEL THREE INCHES WIDE,american_s05_591.txt
THE HILT OF THE SWORD WAS CARVED WITH FINE DESIGNS,american_s05_585.txt
A BLUE CRANE IS A TALL WATING BIRD,american_s05_208.txt
RAKE THE RUBBISH UP AND THEN BURN IT,american_s05_234.txt
EVEN A JUST CAUSE NEEDS POWER TO WIN,american_s05_552.txt
THE VAST SPACE STRETCHED INTO THE FAR DISTANCE,american_s05_546.txt
LIVE WIRES SHOULD BE KEPT COVERED,american_s05_220.txt
HURDLE THE PIT WITH THE AID OF A LONG POLE,american_s05_550.txt
TRY TO HAVE THE COURT DECIDE THE CASE,american_s05_236.txt
IT IS HARD TO A RACE BLUE OR RED INK,american_s05_222.txt
THE THEFT OF THE PEARL PIN WAS KEPT SECRET,american_s05_544.txt
A WHITE SILK JACKET GOES WITH ANY SHOES,american_s05_578.txt
IT WAS HIDDEN FROM SIGHT BY A MASS OF LEAVES AND SHRUBS,american_s05_593.txt
FOOTPRINTS SHOWED THE PATH HE TOOK UP THE BEACH,american_s05_587.txt
TAKE THE WINDING PATH TO REACH THE LAKE,american_s05_034.txt
THE GIRL AT THE BOOTH SOLD FIFTY BONDS,american_s05_020.txt
THE HOGS WERE FED CHOPPED CORN AND GARBAGE,american_s05_008.txt
WRITE A FOND NOTE TO THE FRIEND YOU CHERISHE,american_s05_140.txt
THE DUKE LEFT THE PARK IN A SILVER COACH,american_s05_626.txt
LUSH FERNS GROW ON THE LOFTY ROCKS,american_s05_632.txt
THE EMPTY FLASK STOOD ON THE TINTREE,american_s05_154.txt
AN ABRUPT START DOES NOT WIN THE PRIZE,american_s05_168.txt
THEY FELT GAY WHEN THE SHIP ARRIVED IN PORT,american_s05_183.txt
WHERE WERE THEY WHEN THE NOISE STARTED,american_s05_197.txt
THE NEWS STRUCK DOWN INTO RESTLESS MINES,american_s05_424.txt
THE BEACHIS DRY ON SHALLOW AT LOW TIDE,american_s05_342.txt
LET IT BURN,american_s05_356.txt
THE SAND DRIFTS OVER THE SILLS OF THE OLD HOUSE,american_s05_430.txt
THREE FOR A DIME,american_s05_418.txt
TEND THE SHEEP WHILE THE DOG WANDERS,american_s05_381.txt
ROADS ARE PAVED WITH STICKY TARK,american_s05_395.txt
GRAPE JUICE AND WATER MIX WELL,american_s05_394.txt
HE CRAWLED WITH CAREALONG THE LEDGE,american_s05_380.txt
THE YOUNG BUDLER CRIED,american_s05_419.txt
IT GIVES US WARMTH AND COMFORT,american_s05_357.txt
THE POINT OF THE STEEL PEN WAS BENT AND TWISTED,american_s05_431.txt
ONCE WE STOOD BESIDE THE SHORE,american_s05_425.txt
THE IDEA IS TO SEW BOTH ADGES STRAIHT,american_s05_343.txt
CORN COBS CAN BE USED TO KINDLE A FIRE,american_s05_196.txt
THE NEW GIRL WAS FIRED TO DAY AT NOON,american_s05_182.txt
WOOD IS BEST FOR MAKING TOYS AND BLOCKS,american_s05_169.txt
THE RAND SCARED THE SCHOOL CHILDREN OFF,american_s05_633.txt
A SPEEDY MAN CAN BEAT THIS TRACK MARK,american_s05_155.txt
CLOTHES AND LODGING ARE FREE TO NEW MEN,american_s05_141.txt
GREET THE NEW GUESTS AND LEAVE QUICKLY,american_s05_627.txt
FOUR HOURS OF STUDY WORK FACED US,american_s05_009.txt
THE SMALL PUP NOD A HOLE IN THE SOCK,american_s05_021.txt
NOTE CLOSELY THE SIZE OF THE GAST ANK,american_s05_035.txt
A ROUNDHOLE WAS DRILLED THROUGH THE THIN BOARD,american_s05_586.txt
THE PIPE RAN ALMOST THE LENGTH OF THE DITCH,american_s05_592.txt
A BREAK IN THE DAM ALMOST CAUSED A FLOOD,american_s05_579.txt
WRITE AT ONCE OR YOU MAY FORGET IT,american_s05_223.txt
SHAKE HANDS WITH THIS FRIENDLY CHILD,american_s05_545.txt
A STRONG BID MAY SCARE YOUR PARTNER STIFF,american_s05_551.txt
THEY ARE PUSHED BACK EACH TIME THEY ATTACK,american_s05_237.txt
THE HORSE TROTTED AROUND THE FIELD AT A BRISK PACE,american_s05_278.txt
THE ROOM WAS CROWDED WITH A WILD MOB,american_s05_536.txt
ADD SALT BEFORE YOU FRY THE EGG,american_s05_250.txt
A WAXED FLOOR MAKES US LOSE BALANCE,american_s05_244.txt
A BOWL OF RICE IS FREE WITH CHICKENS DEW,american_s05_522.txt
SHAPE THE CLAY GENTLY INTO BLOCK FORM,american_s05_293.txt
SOAK THE CLOTH AND DROWNED THE SHAR POTER,american_s05_287.txt
A THIN BOOK FITS IN THE SIDE POCKET,american_s05_708.txt
MASHWIRE KEEPS CHICKS INSIDE,american_s05_052.txt
THE LONG JOURNEY HOME TOOK A YEAR,american_s05_734.txt
STOP AND STARE AT THE HARD WORKING MAN,american_s05_720.txt
THE WIDE ROAD SHIMMERED IN THE HOT SUN,american_s05_046.txt
ALWAYS CLOSE THE BARN DOOR TIGHT,american_s05_091.txt
THERE ARE MORE THAN TWO FACTORS HERE,american_s05_085.txt
THE HORSE VALKED AND THREW THE TULL RIDER,american_s05_668.txt
THE BOSS RAN THE SHOW WITH A WATCHFUL EYE,american_s05_126.txt
TEA AND THIN CHINA HAS A SWEET TASTE,american_s05_640.txt
A CRUISE IN WARM WATERS IN A SLEEP YACHT IS FUN,american_s05_654.txt
FEEL THE HEAT OF THE WEAK DYING FLAME,american_s05_132.txt
HANK TINSIL FROM BOTH BRANCHES,american_s05_683.txt
SEE THE PLAYER SCOOT TO THIRD BASE,american_s05_697.txt
THE LAST SWITCH CANNOT BE TURNED OFF,american_s05_318.txt
SCREEN THE PORCH WITH WOVEN STRAW MATS,american_s05_442.txt
SO WRITE WITH MUCH CARE,american_s05_324.txt
MEN THINK AND PLAN AND SOMETIMES ACT,american_s05_330.txt
BREAKFAST BUNS ARE FINE WITH A HOT DRINK,american_s05_456.txt
THICK GLASSES HELPED HIM READ THE PRIND,american_s05_481.txt
THE WAY TO SAVE MONEY IS NOT TO SPEND MUCH,american_s05_495.txt
O FENCE CUTS THROUGH THE CORNER LOT,american_s05_494.txt
FLY BY NIGHT AND YOU WASTE LITTLE TIME,american_s05_480.txt
FILL THE INK JAR WITH STUCKY GLUE,american_s05_331.txt
BOTTLES HOLD FOUR KINDS OF RUM,american_s05_457.txt
THIS HORSE WILL KNOWS HIS WAY TO THE FINISH,american_s05_443.txt
THE QUICK FOX JUMPED ON THE SLEEPING CAT,american_s05_325.txt
THE FIGHT WILL END IN JUST SIX MINUTES,american_s05_319.txt
THE RED PAPER BRIGHTENED THE DIM STAGE,american_s05_696.txt
DUNK THE STALE BISCUITS INTO STRONG DRINK,american_s05_682.txt
A STREAK OF COLOR RAN DOWN THE LEFT HEDGE,american_s05_655.txt
THE TINY GIRL TOOK OFF HER HAT,american_s05_133.txt
THE CUP CRACKED AND SPILLED ITS CONTENTS,american_s05_127.txt
PITCH THE STRAW THROUGH THE DOOR OF THE STABLE,american_s05_641.txt
THE HITCH BETWEEN THE HORSE AND CART BROGUE,american_s05_669.txt
SEE THE CAT GLARING AT THE SCARED MOUSE,american_s05_084.txt
MEN'S DRIVE BUT SELDOM GET RICH,american_s05_090.txt
THE STREETS ARE NARROW AND FULL OF SHARP TURNS,american_s05_721.txt
THE LAZY COWLET IN THE GHOUL GRASP,american_s05_047.txt
THE FROSTY AIR PASSED THROUGH THE COAT,american_s05_053.txt
SHE SAW A CAT IN THE NEIGHBOUR'S HOUSE,american_s05_735.txt
THE GLASS ON TOP MADE IT UNFIT TO READ,american_s05_709.txt
THE FLINT SPUTTERED OND LITAPINE TORCH,american_s05_286.txt
TO REACH THE END HE NEEDS MUCH COURAGE,american_s05_292.txt
MADAM,american_s05_245.txt
THE WATER IN THE SWELL IS A SOURCE OF GOOD HEALTH,american_s05_523.txt
THIS STRONG ARM SHALL SHIELD YOUR HONOUR,american_s05_537.txt
THE RUSH FOR FUNDS REACHED ITS PEAK TUESDAY,american_s05_251.txt
FIND THE TWIN WHO STOLE THE PEARL NECKLACE,american_s05_279.txt
THERE ARE MANY WAYS TO DO THESE THINGS,american_s05_509.txt
SMILE WHEN YOU SAY NASTY WORDS,american_s05_521.txt
ON THE ISLANDS THE SEA A BREEZE IS SOFT AND MILD,american_s05_247.txt
THE BOX IS HELD BY A BRIGHT RED SNAPPER,american_s05_253.txt
THE PLEASANT HOUERS FLY BY MUCH TOO SOON,american_s05_535.txt
NINE MEN WERE HIRED TO DIG THE RUINS,american_s05_284.txt
ALL SAT FROZEN AND WATCHED THE SCREEN,american_s05_290.txt
THE HORN OF THE CAR WOKE THE SLEEPING COP,american_s05_079.txt
SICKNESS KEPT HIM HOME THE THIRD WEEK,american_s05_045.txt
OPEN YOUR BOOK TO THE FIRST PAGE,american_s05_723.txt
SMALL CHILDREN CAME TO SEE HIM,american_s05_737.txt
THE FRIENDLY GANG LEFT THE DRUG STORE,american_s05_051.txt
THE HAT BRIM WAS WIDE AND TOO DROOPY,american_s05_086.txt
HE LAY PRONE AND HARDLY MOVED A LIMB,american_s05_092.txt
HE ORDERED PEACH PIE WITH IYE CREAM,american_s05_119.txt
THE WHARF COULD BE SEEN AT THE FARTHER SHORE,american_s05_131.txt
CROUCH BEFORE YOU JUMP POOR MISS THE MARK,american_s05_657.txt
THE GOOSE WAS BROUGHT STRAIGHT FROM THE OLD MARKET,american_s05_643.txt
THE HARDER HE TRIED THE LESS HE GOT ON,american_s05_125.txt
PUT THE CHART ON THE MANTLE AND TACK IT DOWN,american_s05_694.txt
COD IS THE MAIN BUSINESS OF THE NORTH SHORE,american_s05_680.txt
THE CLEAT SANK DEEPLY INTO THE SOFT TURF,american_s05_469.txt
A GRAY MARE WALKED BEFORE THE CULT,american_s05_455.txt
WE NEED GRAIN TO KEEP OUR MULES HEALTHY,american_s05_333.txt
SGREW THE ROUND CAP ON AS TIGHT AS NEEDED,american_s05_327.txt
THE STRAW NEST HOUSED FIVE ROBINS,american_s05_441.txt
SHOT THE HATCH BEFORE THE WAVES PUSH IT IN,american_s05_496.txt
BIRTH AND DEATH MARKS THE LIMITS OF LIFE,american_s05_482.txt
THE CHAIR LOOKED STRONG BUT HAD NO BOTTOM,american_s05_483.txt
THE ODOUR OF SPRING MAKES YOUNG HEARTS JUMP,american_s05_497.txt
THE NOZZLE OF THE FIREHOSE WAS BRIGHT BRASS,american_s05_326.txt
SAY I'D SLOWLY BUT MAKE IT RING CLEAR,american_s05_440.txt
THE BLOOM OF THE ROSE LASTS A FEW DAYS,american_s05_454.txt
HE SMOKE A BIG PIPE WITH STRONG CONTENTS,american_s05_332.txt
TURN OUT THE LANDERN WHICH GIVES US LIGHT,american_s05_468.txt
THE SLAB WAS HEWN FROM HEAVY BLOCKS OF SLATE,american_s05_681.txt
THE NIGHT SHIFTMAN RATE TAXTER PAY,american_s05_695.txt
THE LATCH ON THE BACK GATE NEEDED A NAIL,american_s05_642.txt
TIE POUT THREE LISTS OF ORATORS,american_s05_124.txt
IT CAUGHT ITS HIND PAW IN A RUSTY TRAP,american_s05_130.txt
IT WAS DONE BEFORE THE BOY COULD SEE IT,american_s05_656.txt
BURNPETE AFTER THE LOGS GIVE OUT,american_s05_118.txt
THE SLUSH LAY DEEP ALONG THE STREET,american_s05_093.txt
THE LAWYER TRIED TO LOSE HIS CASE,american_s05_087.txt
A PINK SHELL WAS FOUND ON THE SANDY BEACH,american_s05_736.txt
HOP OVER THE FENCE AND PLUNGE IN,american_s05_050.txt
THE SHIP WAS TORN APART ON THE SHARP REEF,american_s05_044.txt
THE PUP JERKED THE LEASH AS HE SAW A FELINE SHAPE,american_s05_722.txt
A TAME SQUIRREL MAKES A NICE PAT,american_s05_078.txt
A CLOUD OF DUST STUNG HIS TENDER EYES,american_s05_291.txt
THE JUNK YARD HAD A MOULDY SMELL,american_s05_285.txt
THE BIRCH LOOKED STAR QUITE AND LONESOME,american_s05_252.txt
BUT STAYED ALOFT,american_s05_534.txt
WE DRESS TO SUIT THE WEATHER OF MOST DAYS,american_s05_520.txt
THIS IS THE BEST BRAND OF CORN,american_s05_246.txt
A SIP OF TEA REVIVES HIS TIRED FRIEND,american_s05_508.txt
SOME ADS SERVE TO CHEAT BUYERS,american_s05_242.txt
TAKE SHELTER IN THIS TENT,american_s05_524.txt
AND BOLTED AS WELL,american_s05_530.txt
THE FIRST WORM GETS SNAPPED HURLY,american_s05_256.txt
THE SQUARE WOODEN CRATE WAS PACKED TO BE SHIPPED,american_s05_518.txt
THE RED TAPE BOUND THE SMUGGLED FOOD,american_s05_281.txt
HOWJAPPLES MAY STAIN YOUR HANDS GREEN,american_s05_295.txt
WILL YOU PLEASE ANSWER THAT PHONE,american_s05_726.txt
THE YOUNG GIRL GAVE NO CLEAR RESPONSE,american_s05_040.txt
THE CROOKED MAZE FAILED TO FOOL OF THE MOUSE,american_s05_054.txt
THE CORNERSTORE WAS ROBBED LAST NIGHT,american_s05_732.txt
CARS AND BUSSES STALLED IN SNOW DRIFTS,american_s05_068.txt
THE NAVY ATTACKED THE BIG TASK FORCE,american_s05_083.txt
THE PLAY SEEMS DULL AND QUITE STUPID,american_s05_097.txt
POST NO BILLS ON THIS OFFICE WALL,american_s05_652.txt
A GRAMP IS NO SMALL DANGER ON A SWIM,american_s05_134.txt
WEAVE THE CARPET ON THE RIGHT HAND SIDE,american_s05_120.txt
THE FACTS DON'T ALWAYS SHOW WHO IS RIGHT,american_s05_646.txt
THIEVES WHO ROBED FRIENDS DESERVE JAIL,american_s05_108.txt
THE MAL COMES IN THREE BATCHES PER DAY,american_s05_691.txt
THE POOR BOY MISSED THE BOAT AGAIN,american_s05_685.txt
THE COPPER BULL SHONE IN THE SUN'S RAYS,american_s05_336.txt
THE SMELL OF BURNED RAGS ITCHES MY NOSE,american_s05_450.txt
THE DRY WAX PROTECTS THE DEEP SCRATCH,american_s05_444.txt
THE RISE TO FAME OF A PERSON TAKES LUCK,american_s05_322.txt
THE HINGE ON THE DOOR CREAKED WITH OLD AGE,american_s05_478.txt
FIVE YEARS HE LIVED WITH A SHAGGY DOG,american_s05_493.txt
WE MEET AN END OF ALL SUCH MATTER,american_s05_487.txt
THE TIN BOX HELD PRICELESS STONES,american_s05_486.txt
BUT LITTLE SKILL,american_s05_492.txt
THE SCREEN BEFORE THE FIRE KEPT IN THE SPARKS,american_s05_479.txt
HE PICKED UP THE DICE FOR A SECOND ROLL,american_s05_445.txt
PAPER IS SCARCE,american_s05_323.txt
BOARDS WILL WARP UNLESS KEPT DRY,american_s05_337.txt
NEWPAN SLACK CUFFS AND POCKETS,american_s05_451.txt
CAP THE JAR WITH A TIGHT BRASS GOVER,american_s05_684.txt
A GOOD BOOK IN FORMS OF WHAT WE OUGHT TO KNOW,american_s05_690.txt
THE RIPE TASTE OF CHEESE IMPROVES WITH AGE,american_s05_109.txt
HEMP IS A WEED FOUND IN PARTS OF THE TROPICS,american_s05_121.txt
SHE FLAPS HER GAPE AS SHE PARADES THE STREET,american_s05_647.txt
TARRO THIN SHEET FROM THE YELLOW PAD,american_s05_653.txt
HE SAID THE SAME PHRASE THIRTY TIMES,american_s05_135.txt
THE FINN WAS SHARP AND CUT THE CLEAR WATER,american_s05_096.txt
THE FRUIT PEEL WAS CUT IN THICK SLICES,american_s05_082.txt
THIS OUT OF CHINA HIT THE FLOOR WITH A CRASH,american_s05_069.txt
ADDING FAST LEADS TO WRONG SOMS,american_s05_055.txt
A GOLDERING WILL PLEASE MOST UNNY GIRL,american_s05_733.txt
THE BIG RED APPLE FELL TO THE GROUND,american_s05_727.txt
THE MEAL WAS COOKED BEFORE THE BELL RANG,american_s05_041.txt
A RIDGE ON IS SMOOTH SURFACE IS A BUMP OR FLAW,american_s05_294.txt
CUT THE CORD THAT BINDS THE BOX TIGHTLY,american_s05_280.txt
THE DUSTY BENCH STOOD BY THE STONE WALL,american_s05_519.txt
RIPE PAIRS ARE FIT FOR A QUEEN'S TABLE,american_s05_531.txt
JUMPED THE FENCE AND HURRY UP THE BANK,american_s05_257.txt
JERK THE ROPE AND THE BELL RINGS WEAKLY,american_s05_243.txt
BUT KEEP STILL,american_s05_525.txt
YOU FREEZE WATER,american_s05_255.txt
THE KITE DIPPED AND SWAYED,american_s05_533.txt
THE LITTLE TALES THEY TELL ARE FALLS,american_s05_527.txt
WIDINGS ARE SMALL FISH CAUGHT IN NETS,american_s05_241.txt
CARRY THE PAIL TO THE WALL AND SPILL IT THERE,american_s05_269.txt
QUENCH YOUR THIRST,american_s05_296.txt
LOOK IN THE CORNER TO FIND THE TAN SHIRT,american_s05_282.txt
LEAVE NOW AND YOU WILL ARRIVE ON TIME,american_s05_731.txt
A SAW IS A TOOL USED FOR MAKING BOARDS,american_s05_057.txt
A KING RULED THE STATE IN THE EARLY DAYS,american_s05_043.txt
DIP THE PAIL ONCE AND LET IT SETTLE,american_s05_725.txt
THE BOMBS LEFT MOST OF THE TOWN IN RUINS,american_s05_719.txt
A WISP OF CLOUD HUNG IN THE BLUE AIR,american_s05_094.txt
THE HEART BEAT STRONGLY AND WITH FIRM STROKES,american_s05_080.txt
A WHIFF OF IT WILL CURE THE MOST STUBBORN COLD,american_s05_645.txt
WE FIND JOY IN THE SIMPLEST THINGS,american_s05_123.txt
TWO PLUSS SEVEN IS LESS THAN TEN,american_s05_137.txt
CALFS THRIVE ON TENDER SPRING GRASP,american_s05_651.txt
THERE IS A FINE HARD TING AND SALTIAIRE,american_s05_679.txt
BE SURE TO SET THAT LAMP FIRMLY IN THE HOLE,american_s05_686.txt
YOU CANNOT BROOT TEA IN A COLD POT,american_s05_692.txt
THE PEACELEG MET TO DISCUSS THEIR PLANS,american_s05_321.txt
THE NAG PULLED THE FRAIL CARD ALONG,american_s05_447.txt
THEY SLIZE THE SAUSAGE THIN WITH A KNIFE,american_s05_453.txt
THE CRUNCH OF FEET IN THE SNOW WAS THE ONLY SOUND,american_s05_335.txt
SLIDE THE BOX INTO THE TAMPTY SPACE,american_s05_309.txt
THE KITE FLEW WILDLY IN THE HIGH WIND,american_s05_484.txt
WE DON'T GET MUCH MONEY BUT WE HAVE FUN,american_s05_490.txt
THE YOUTH DROVE WITH ZEST,american_s05_491.txt
AFFIRM OF HIS STYLISH ONCE MORE,american_s05_485.txt
TEN CANS ARE ABSENT FROM STORE SHELVES,american_s05_308.txt
THE MARSH WILL FREEZE WHEN COLD ENOUGH,american_s05_452.txt
PACK THE RECORDS IN A NEAT THIN CASE,american_s05_334.txt
THE STORE WALLS WERE LINED WITH COLORED FROCKS,american_s05_320.txt
THESE COINS WILL BE NEEDED TO PAY HIS DEBT,american_s05_446.txt
DOTS OF LIGHT BETRAYED THE BLACK CAT,american_s05_693.txt
PICK A CARD AND SLIP IT UNDER THE PACK,american_s05_687.txt
TO SEND IT NOW IN LARGED AMOUNTS IS BAD,american_s05_678.txt
PLUCK THE BRITE ROSE WITHOUT LEAVES,american_s05_136.txt
PLEAD WITH THE LAWYER TO DROP THE LOST CAUSE,american_s05_650.txt
THE SINC IS THE THING IN WHICH WE PILE DISHES,american_s05_644.txt
ALANE BACK KEPT HIS SCORE LOW,american_s05_122.txt
THE PEARL WAS WORN IN A THIN SILVER RING,american_s05_081.txt
A POUND OF SUGAR COSTS MORE THAN EGGS,american_s05_095.txt
THE BABY PUTS HIS RIGHT FOOT IN HIS MOUTH,american_s05_718.txt
WHAT JOY THERE IS IN LIVING,american_s05_042.txt
FISH EVADE THE NUT AND SWIM OFF,american_s05_724.txt
HE SENT THE BOY ON A SHORT TERRAND,american_s05_730.txt
THE SHOW WAS A FLOP FROM THE VERY START,american_s05_056.txt
THE COLD DRIZZLE WILL HALT THE BON DRIVE,american_s05_283.txt
THEN EAT THE CRACKERS,american_s05_297.txt
THE DARK POT HUNG IN THE FRONT CLOSET,american_s05_268.txt
THAT GUY IS THE WRITER OF A FEW BAND BOOKS,american_s05_526.txt
THE MAP HAD AN EX THAT MEANT NOTHING,american_s05_240.txt
TO MAKE PURE ICE,american_s05_254.txt
A BIG WET STAIN WAS ON THE ROUND CARPET,american_s05_532.txt
THEY ARE MEN WHO WALK THE MIDDLE OF THE ROAD,american_s05_259.txt
SHE WAS KIND TO SICK OLD PEOPLE,american_s05_517.txt
WE ARE SURE THAT ONE WAR IS ENOUGH,american_s05_271.txt
FRUIT FLAVORS ARE USED IN FIZ DRINKS,american_s05_265.txt
THE THREE STORY HOUSE WAS BUILT OF STONE,american_s05_503.txt
THE YOUNG PRINCE BECAME HEIR TO THE THRONE,american_s05_729.txt
A YACHT SLID AROUND THE POINT INTO THE BAY,american_s05_073.txt
ONE STEP MORE AND THE BOARD WILL COLLAPSE,american_s05_715.txt
NO DOUBT ABOUT THE WAY THE WIND BLOWS,american_s05_701.txt
A SMALL CREEK CUT ACROSS THE FIELD,american_s05_067.txt
BAIL THE BOAT TO STOP IT FROM SINKING,american_s05_098.txt
LOOP THE BRAID TO THE LEFT AND THEN OVER,american_s05_649.txt
ADD THE SUM TO THE PRODUCT OF THESE THREE,american_s05_107.txt
POACHED EGGS AND TEA MUST SUFFICE,american_s05_661.txt
A SMATTER OF FRENCH IS WORSE THAN NONE,american_s05_675.txt
THE BARK OF THE PINE TREE WAS SHINY AND DARK,american_s05_113.txt
GLASS WILL CLINQUIN STRUCK BY METAL,american_s05_339.txt
A CLEAN NECK MEANS A NEAT COLLAR,american_s05_463.txt
RITE FAST IF YOU WANT TO FINISH ERLY,american_s05_305.txt
THE BEAM DROPPED DOWN ON THE WORKMAN'S HEAD,american_s05_311.txt
BUT KEPT THE RIPE CHERRIES,american_s05_477.txt
THE CASE WAS PUZZLING TO THE OLD AND WISE,american_s05_488.txt
THE BRIGHT LANTERNS WERE GAY ON THE DARK LAWN,american_s05_489.txt
THE PLANT GREW LARGE AND GREEN IN THE WINDOW,american_s05_310.txt
HE SENT THE FIGS,american_s05_476.txt
THROW OUT THE USED PAPER CUP AND PLATE,american_s05_462.txt
