transcription,file_path
THE VAST SPACE STRETCHED INTO THE FAR DISTANCE,../transcripts/data/american/speaker_01/american_s01_546.txt
A RICH FARM IS RARE IN THIS SANDY WASTE,../transcripts/data/american/speaker_01/american_s01_547.txt
HIS WIFE GRIN EARNED MANY FRIENDS,../transcripts/data/american/speaker_01/american_s01_548.txt
FLAX MAKES A FINE BRAND OF PAPER,../transcripts/data/american/speaker_01/american_s01_549.txt
HURDLE THE PIT WITH THE AID OF A LONG POLE,../transcripts/data/american/speaker_01/american_s01_550.txt
A STRONG BID MAY SCARE YOUR PARTNER STIFF,../transcripts/data/american/speaker_01/american_s01_551.txt
EVEN A JUST CAUSE NEEDS POWER TO WIN,../transcripts/data/american/speaker_01/american_s01_552.txt
PEEP UNDER THE TENT AND SEE THE CLOWNS,../transcripts/data/american/speaker_01/american_s01_553.txt
THE LEAF DRIFTS ALONG WITH A SLOW SPIN,../transcripts/data/american/speaker_01/american_s01_554.txt
CHEAP CLOTHES ARE FLASHY BUT DON'T LAST,../transcripts/data/american/speaker_01/american_s01_555.txt
A THING OF SMALL NOTE CAN CAUSE DESPAIR,../transcripts/data/american/speaker_01/american_s01_556.txt
FLOOD THE MAILS WITH REQUESTS FOR THIS BOOK,../transcripts/data/american/speaker_01/american_s01_557.txt
A THICK COAT OF BLACK PAINT COVERED ALL,../transcripts/data/american/speaker_01/american_s01_558.txt
THE PENCIL WAS CUT TO BE SHARP AT BOTH ENDS,../transcripts/data/american/speaker_01/american_s01_559.txt
THOSE LAST WORDS WERE A STRONG STATEMENT,../transcripts/data/american/speaker_01/american_s01_560.txt
HE WROTE HIS NAME BOLDLY AT THE TOP OF THE SHEET,../transcripts/data/american/speaker_01/american_s01_561.txt
DILL PICKLES ARE SOUR BUT TASTE FINE,../transcripts/data/american/speaker_01/american_s01_562.txt
DOWN THAT ROAD IS THE WAY TO THE GRAIN FARMER,../transcripts/data/american/speaker_01/american_s01_563.txt
EITHER MUD OR DUST ARE FOUND AT ALL TIMES,../transcripts/data/american/speaker_01/american_s01_564.txt
THE BEST METHOD IS TO FIX IT IN PLACE WITH CLIPS,../transcripts/data/american/speaker_01/american_s01_565.txt
IF YOU MUMBLE YOUR SPEECH WILL BE LOST,../transcripts/data/american/speaker_01/american_s01_566.txt
AT NIGHT THE ALARM ROUSED HIM FROM A DEEP SLEEP,../transcripts/data/american/speaker_01/american_s01_567.txt
READ JUST WHAT THE METER SAYS,../transcripts/data/american/speaker_01/american_s01_568.txt
FILL YOUR PACK WITH BRIGHT TRINKETS FOR THE POOR,../transcripts/data/american/speaker_01/american_s01_569.txt
THE SMALL RED NEON LAMP WENT OUT,../transcripts/data/american/speaker_01/american_s01_570.txt
CLAMS A SMALL ROUND SOFT AND TASTY,../transcripts/data/american/speaker_01/american_s01_571.txt
THE FAN WHIRLED ITS ROUND BLADES SOFTLY,../transcripts/data/american/speaker_01/american_s01_572.txt
THE LINE WHERE THE EDGES JOIN WAS CLEAN,../transcripts/data/american/speaker_01/american_s01_573.txt
BREATHE DEEP AND SMELL THE PINY AIR,../transcripts/data/american/speaker_01/american_s01_574.txt
IT MATTERS NOT IF HE READS THESE WORDS OR THOSE,../transcripts/data/american/speaker_01/american_s01_575.txt
A BROWN LEATHER BAG HUNG FROM ITS STRAP,../transcripts/data/american/speaker_01/american_s01_576.txt
HE TOAD AND A FROG ARE HARD TO TELL APART,../transcripts/data/american/speaker_01/american_s01_577.txt
A WHITE SILK JACKET GOES WITH ANY SHOES,../transcripts/data/american/speaker_01/american_s01_578.txt
A BREAK IN THE DAM ALMOST CAUSED A FLOOD,../transcripts/data/american/speaker_01/american_s01_579.txt
PAINT THE SOCKETS IN THE WALL DULL GREEN,../transcripts/data/american/speaker_01/american_s01_580.txt
THE CHILD CRAWLED INTO THE DENSE GRASS,../transcripts/data/american/speaker_01/american_s01_581.txt
BRIBES FAIL WHERE HONEST MEN WORK,../transcripts/data/american/speaker_01/american_s01_582.txt
TRAMPLE THE SPARK,../transcripts/data/american/speaker_01/american_s01_583.txt
ELSE THE FLAMES WILL SPREAD,../transcripts/data/american/speaker_01/american_s01_584.txt
THE HILT OF THE SWORD WAS CARVED WITH FINE DESIGNS,../transcripts/data/american/speaker_01/american_s01_585.txt
A ROUND HOLE WAS DRILLED THROUGH THE THIN BOARD,../transcripts/data/american/speaker_01/american_s01_586.txt
FOOTPRINTS SHOWED THE PATH HE TOOK UP THE BEACH,../transcripts/data/american/speaker_01/american_s01_587.txt
SHE WAS WAITING AT MY FRONT LAWN,../transcripts/data/american/speaker_01/american_s01_588.txt
A VENT NEAR THE EDGE BROUGHT IN FRESH AIR,../transcripts/data/american/speaker_01/american_s01_589.txt
PROD THE OLD MULE WITH A CROOKED STICK,../transcripts/data/american/speaker_01/american_s01_590.txt
IT IS A BAND OF STEEL THREE INCHES WIDE,../transcripts/data/american/speaker_01/american_s01_591.txt
THE PIPE RAN ALMOST THE LENGTH OF THE DITCH,../transcripts/data/american/speaker_01/american_s01_592.txt
IT WAS HIDDEN FROM SIGHT BY A MASS OF LEAVES AND SHRUBS,../transcripts/data/american/speaker_01/american_s01_593.txt
THE WEIGHT OF THE PACKAGE WAS SEEN ON THE HIGH SCALE,../transcripts/data/american/speaker_01/american_s01_594.txt
WAKE AND RISE,../transcripts/data/american/speaker_01/american_s01_595.txt
AND STEP INTO THE GREEN OUTDOORS,../transcripts/data/american/speaker_01/american_s01_596.txt
THE GREEN LIGHT IN THE BROWN BOX FLICKERED,../transcripts/data/american/speaker_01/american_s01_597.txt
THE BRASS TUBE CIRCLED THE HIGH WALL,../transcripts/data/american/speaker_01/american_s01_598.txt
THE LOBES OF HER EARS WERE PIERCED TO HOLD RINGS,../transcripts/data/american/speaker_01/american_s01_599.txt
HOLD THE HAMMER NEAR THE END TO DRIVE THE NAIL,../transcripts/data/american/speaker_01/american_s01_600.txt
NEXT SUNDAY IS THE TWELFTH OF THE MONTH,../transcripts/data/american/speaker_01/american_s01_601.txt
EVERY WORD IN PHRASE HE SPEAKS IS TRUE,../transcripts/data/american/speaker_01/american_s01_602.txt
HE PUT HIS LAST CARTRIDGE INTO THE GUN AND FIRED,../transcripts/data/american/speaker_01/american_s01_603.txt
THEY TOOK THEIR KIDS FROM THE PUBLIC SCHOOL,../transcripts/data/american/speaker_01/american_s01_604.txt
DRIVE THE SCREW STRAIGHT INTO THE WOOD,../transcripts/data/american/speaker_01/american_s01_605.txt
KEEP THE HATCH TIGHT ON THE WATCH CONSTANT,../transcripts/data/american/speaker_01/american_s01_606.txt
SEVER THE TWINE WITH A QUICK SNIP OF THE KNIFE,../transcripts/data/american/speaker_01/american_s01_607.txt
PAPER WILL DRY OUT WHEN WET,../transcripts/data/american/speaker_01/american_s01_608.txt
SLIDE THE CATCH BACK AND OPEN THE DESK,../transcripts/data/american/speaker_01/american_s01_609.txt
HELP THE WEAK TO PRESERVE THEIR STRENGTH,../transcripts/data/american/speaker_01/american_s01_610.txt
A SULLEN SMILE GETS FEW FRIENDS,../transcripts/data/american/speaker_01/american_s01_611.txt
STOP WHISTLING AND WATCH THE BOYS MARCH,../transcripts/data/american/speaker_01/american_s01_612.txt
JERK THE CORD,../transcripts/data/american/speaker_01/american_s01_613.txt
AND OUT TUMBLES THE GOLD,../transcripts/data/american/speaker_01/american_s01_614.txt
SLIDE THE TRAY ACROSS THE GLASS TOP,../transcripts/data/american/speaker_01/american_s01_615.txt
THE CLOUD MOVED IN A STATELY WAY AND WAS GONE,../transcripts/data/american/speaker_01/american_s01_616.txt
LIGHT MAPLE MAKES FOR A SWELL ROOM,../transcripts/data/american/speaker_01/american_s01_617.txt
SET THE PEACE HERE AND SAY NOTHING,../transcripts/data/american/speaker_01/american_s01_618.txt
DULL STORIES MAKE HER LAUGH,../transcripts/data/american/speaker_01/american_s01_619.txt
A STIFF CORD WILL DO TO FASTEN YOUR SHOE,../transcripts/data/american/speaker_01/american_s01_620.txt
GET THE TRUST FUND TO THE BANK EARLY,../transcripts/data/american/speaker_01/american_s01_621.txt
CHOOSE BETWEEN THE HIGH ROAD AND THE LOW,../transcripts/data/american/speaker_01/american_s01_622.txt
A PLEA FOR FUNDS SEEMS TO COME AGAIN,../transcripts/data/american/speaker_01/american_s01_623.txt
HE LENT HIS COAT TO THE TALL GAUNT STRANGER,../transcripts/data/american/speaker_01/american_s01_624.txt
THERE IS A STRONG CHANCE IT WILL HAPPEN ONCE MORE,../transcripts/data/american/speaker_01/american_s01_625.txt
THE DUKE LEFT THE PARK IN A SILVER COACH,../transcripts/data/american/speaker_01/american_s01_626.txt
GREET THE NEW GUESTS AND LEAVE QUICKLY,../transcripts/data/american/speaker_01/american_s01_627.txt
WHEN THE FROST HAS COME IT IS TIME FOR TURKEY,../transcripts/data/american/speaker_01/american_s01_628.txt
SWEET WORDS WORK BETTER THAN FIERCE,../transcripts/data/american/speaker_01/american_s01_629.txt
A THIN STRIPE RUNS DOWN THE MIDDLE,../transcripts/data/american/speaker_01/american_s01_630.txt
A SIX COMES UP MORE OFTEN THAN A TEN,../transcripts/data/american/speaker_01/american_s01_631.txt
LUSH FERN GROW ON THE LOFTY ROCKS,../transcripts/data/american/speaker_01/american_s01_632.txt
THE RAM SCARED THE SCHOOL CHILDREN OFF,../transcripts/data/american/speaker_01/american_s01_633.txt
THE TEAM WITH THE BEST TIMING LOOKS GOOD,../transcripts/data/american/speaker_01/american_s01_634.txt
THE FARMER SWAPPED HIS HORSE FOR A BROWN OX,../transcripts/data/american/speaker_01/american_s01_635.txt
SIT ON THE PERCH AND TELL THE OTHERS WHAT TO DO,../transcripts/data/american/speaker_01/american_s01_636.txt
A STEEP TRAIL IS PAINFUL FOR OUR FEET,../transcripts/data/american/speaker_01/american_s01_637.txt
THE EARLY PHASE OF LIFE MOVES FAST,../transcripts/data/american/speaker_01/american_s01_638.txt
GREEN MOSS GROWS ON THE NORTHERN SIDE,../transcripts/data/american/speaker_01/american_s01_639.txt
TEA IN THIN CHINA HAS A SWEET TASTE,../transcripts/data/american/speaker_01/american_s01_640.txt
PITCH THE STRAW THROUGH THE DOOR OF THE STABLE,../transcripts/data/american/speaker_01/american_s01_641.txt
THE LATCH ON THE BACK GATE NEEDED A NAIL,../transcripts/data/american/speaker_01/american_s01_642.txt
THE GOOSE WAS BROUGHT STRAIGHT FROM THE OLD MARKET,../transcripts/data/american/speaker_01/american_s01_643.txt
THE SINK IS THE THING IN WHICH WE PILE DISHES,../transcripts/data/american/speaker_01/american_s01_644.txt
A WHIFF OF IT WILL CURE THE MOST STUBBORN COLD,../transcripts/data/american/speaker_01/american_s01_645.txt
THE FACTS DON'T ALWAYS SHOW WHO IS RIGHT,../transcripts/data/american/speaker_01/american_s01_646.txt
SHE FLAPS HER CAPE AS SHE PARADES THE STREET,../transcripts/data/american/speaker_01/american_s01_647.txt
THE LOSS OF THE CRUISER WAS A BLOW TO THE FLEET,../transcripts/data/american/speaker_01/american_s01_648.txt
LOOP THE BRAID TO THE LEFT AND THEN OVER,../transcripts/data/american/speaker_01/american_s01_649.txt
PLEAD WITH THE LAWYER TO DROP THE LOST CAUSE,../transcripts/data/american/speaker_01/american_s01_650.txt
CALVES THRIVE ON TENDER SPRING GRASS,../transcripts/data/american/speaker_01/american_s01_651.txt
POST NO BILLS ON THIS OFFICE WALL,../transcripts/data/american/speaker_01/american_s01_652.txt
TEAR A THIN SHEET FROM THE YELLOW PAD,../transcripts/data/american/speaker_01/american_s01_653.txt
A CRUISE IN WARM WATERS IN A SLEEK YACHT IS FUN,../transcripts/data/american/speaker_01/american_s01_654.txt
A STREAK OF COLOR RAN DOWN THE LEFT EDGE,../transcripts/data/american/speaker_01/american_s01_655.txt
IT WAS DONE BEFORE THE BOY COULD SEE IT,../transcripts/data/american/speaker_01/american_s01_656.txt
CROUCH BEFORE YOU JUMP OR MISS THE MARK,../transcripts/data/american/speaker_01/american_s01_657.txt
PACK THE KITS AND DON'T FORGET THE SALT,../transcripts/data/american/speaker_01/american_s01_658.txt
THE SQUARE PEG WILL SETTLE IN THE ROUND HOLE,../transcripts/data/american/speaker_01/american_s01_659.txt
FINE SOAP SAVES TENDER SKIN,../transcripts/data/american/speaker_01/american_s01_660.txt
POACHED EGGS AND TEA MUST SUFFICE,../transcripts/data/american/speaker_01/american_s01_661.txt
BAD NERVES ARE JANGLED BY A DOOR SLAM,../transcripts/data/american/speaker_01/american_s01_662.txt
SHIP MAPS ARE DIFFERENT FROM THOSE FOR PLANES,../transcripts/data/american/speaker_01/american_s01_663.txt
DIMES SHOWERED DOWN FROM ALL SIDES,../transcripts/data/american/speaker_01/american_s01_664.txt
THEY SANG THE SAME TUNES AT EACH PARTY,../transcripts/data/american/speaker_01/american_s01_665.txt
THE SKY AND THE WEST IS TINGED WITH ORANGE RED,../transcripts/data/american/speaker_01/american_s01_666.txt
THE PODS OF PEACE FERMENT IN BARE FIELDS,../transcripts/data/american/speaker_01/american_s01_667.txt
THE HORSE BALKED AND THREW THE TALL RIDER,../transcripts/data/american/speaker_01/american_s01_668.txt
THE HITCH BETWEEN THE HORSE AND CART BROKE,../transcripts/data/american/speaker_01/american_s01_669.txt
PILE THE COAL HIGH IN THE SHED CORNER,../transcripts/data/american/speaker_01/american_s01_670.txt
A GOLD VASE IS BOTH RARE AND COSTLY,../transcripts/data/american/speaker_01/american_s01_671.txt
THE KNIFE WAS HUNG INSIDE ITS BRIGHT SHEATH,../transcripts/data/american/speaker_01/american_s01_672.txt
THE RAREST SPICE COMES FROM THE FAR EAST,../transcripts/data/american/speaker_01/american_s01_673.txt
THE ROOF SHOULD BE TILTED AT A SHARP SLANT,../transcripts/data/american/speaker_01/american_s01_674.txt
A SMATTER OF FRENCH IS WORSE THAN NONE,../transcripts/data/american/speaker_01/american_s01_675.txt
THE MULE TROD THE TREADMILL DAY AND NIGHT,../transcripts/data/american/speaker_01/american_s01_676.txt
THE AIM OF THE CONTEST IS TO RAISE A GREAT FUND,../transcripts/data/american/speaker_01/american_s01_677.txt
TO SEND IT NOW IN LARGE AMOUNTS IS BAD,../transcripts/data/american/speaker_01/american_s01_678.txt
THERE IS A FINE HARD TANG IN SALTY AIR,../transcripts/data/american/speaker_01/american_s01_679.txt
COD IS THE MAIN BUSINESS OF THE NORTH SHORE,../transcripts/data/american/speaker_01/american_s01_680.txt
THE SLAB WAS HEWN FROM HEAVY BLOCKS OF SLATE,../transcripts/data/american/speaker_01/american_s01_681.txt
DUNK THE STALE BISCUITS INTO STRONG DRINK,../transcripts/data/american/speaker_01/american_s01_682.txt
HANG TINSEL FROM BOTH BRANCHES,../transcripts/data/american/speaker_01/american_s01_683.txt
CAMP THE JAR WITH A TIGHT BRASS COVER,../transcripts/data/american/speaker_01/american_s01_684.txt
THE POOR BOY MISSED THE BOAT AGAIN,../transcripts/data/american/speaker_01/american_s01_685.txt
BE SURE TO SET THAT LAMP FIRMLY IN THE HOLE,../transcripts/data/american/speaker_01/american_s01_686.txt
PICK A CARD AND SLIP IT UNDER THE PACK,../transcripts/data/american/speaker_01/american_s01_687.txt
A ROUND MAT WILL COVER THE DULL SPOT,../transcripts/data/american/speaker_01/american_s01_688.txt
THE FIRST PART OF THE PLAN NEEDS CHANGING,../transcripts/data/american/speaker_01/american_s01_689.txt
A GOOD BOOK IN FORMS OF WHAT WE OUGHT TO KNOW,../transcripts/data/american/speaker_01/american_s01_690.txt
THE MAIL COMES IN THREE BATCHES PER DAY,../transcripts/data/american/speaker_01/american_s01_691.txt
YOU CANNOT BREW TEA IN A COLD POT,../transcripts/data/american/speaker_01/american_s01_692.txt
DOTS OF LIGHT BETRAYED THE BLACK CAT,../transcripts/data/american/speaker_01/american_s01_693.txt
PUT THE CHART ON THE MANTEL AND TACK IT DOWN,../transcripts/data/american/speaker_01/american_s01_694.txt
THE NIGHT SHIFT MEN RATE EXTRA PAY,../transcripts/data/american/speaker_01/american_s01_695.txt
THE RED PAPER BRIGHTENED THE DIM STAGE,../transcripts/data/american/speaker_01/american_s01_696.txt
SEE THE PLAYER SCOOT TO THIRD BASE,../transcripts/data/american/speaker_01/american_s01_697.txt
SLIDE THE BILL BETWEEN THE TWO LEAVES,../transcripts/data/american/speaker_01/american_s01_698.txt
MANY HANDS HELP GET THE JOB DONE,../transcripts/data/american/speaker_01/american_s01_699.txt
WE DON'T LIKE TO ADMIT OUR SMALL FAULTS,../transcripts/data/american/speaker_01/american_s01_700.txt
NO DOUBT ABOUT THE WAY THE WIND BLOWS,../transcripts/data/american/speaker_01/american_s01_701.txt
DIG DEEP IN THE EARTH FOR PIRATE'S GOLD,../transcripts/data/american/speaker_01/american_s01_702.txt
THE STEADY DRIP IS WORSE THAN A DRENCHING RAIN,../transcripts/data/american/speaker_01/american_s01_703.txt
A FLAT PACK TAKES LESS LUGGAGE SPACE,../transcripts/data/american/speaker_01/american_s01_704.txt
GREEN ICE FROSTED THE PUNCH BOWL,../transcripts/data/american/speaker_01/american_s01_705.txt
A STUFF CHAIR SLIPPED FROM THE MOVING VAN,../transcripts/data/american/speaker_01/american_s01_706.txt
THE STITCH WILL SERVE BUT NEEDS TO BE SHORTENED,../transcripts/data/american/speaker_01/american_s01_707.txt
A THIN BOOK FITS IN THE SIDE POCKET,../transcripts/data/american/speaker_01/american_s01_708.txt
THE GLOSS ON TOP MADE IT UNFIT TO READ,../transcripts/data/american/speaker_01/american_s01_709.txt
THE HAIL PATTERED ON THE BURNT BROWN GRASS,../transcripts/data/american/speaker_01/american_s01_710.txt
SEVEN SEALS WERE STAMPED ON GREAT SHEETS,../transcripts/data/american/speaker_01/american_s01_711.txt
OUR TROOPS ARE SET TO STRIKE HEAVY BLOWS,../transcripts/data/american/speaker_01/american_s01_712.txt
THE STORE WAS JAMMED BEFORE THE SALE COULD START,../transcripts/data/american/speaker_01/american_s01_713.txt
IT WAS A BAD ERROR ON THE PART OF THE NEW JUDGE,../transcripts/data/american/speaker_01/american_s01_714.txt
ONE STEP MORE IN THE BOARD WILL COLLAPSE,../transcripts/data/american/speaker_01/american_s01_715.txt
TAKE THE MATCH AND STRIKE IT AGAINST YOUR SHOE,../transcripts/data/american/speaker_01/american_s01_716.txt
THE POT BOILED BUT THE CONTENTS FAILED TO JELL,../transcripts/data/american/speaker_01/american_s01_717.txt
THE BABY PUTS HIS RIGHT FOOT IN HIS MOUTH,../transcripts/data/american/speaker_01/american_s01_718.txt
THE BOMBS LEFT MOST OF THE TOWN IN RUINS,../transcripts/data/american/speaker_01/american_s01_719.txt
STOP AND STARE AT THE HARD WORKING MAN,../transcripts/data/american/speaker_01/american_s01_720.txt
THE STREETS ARE NARROW AND FULL OF SHARP TURNS,../transcripts/data/american/speaker_01/american_s01_721.txt
THE PUP JERKED THE LEASH AS HE SAW A FELINE SHAPE,../transcripts/data/american/speaker_01/american_s01_722.txt
OPEN YOUR BOOK TO THE FIRST PAGE,../transcripts/data/american/speaker_01/american_s01_723.txt
FISH EVADE THE NET AND SWIM OFF,../transcripts/data/american/speaker_01/american_s01_724.txt
DIP THE PAIL ONCE AND LET IT SETTLE,../transcripts/data/american/speaker_01/american_s01_725.txt
WILL YOU PLEASE ANSWER THAT PHONE,../transcripts/data/american/speaker_01/american_s01_726.txt
THE BIG RED APPLE FELL TO THE GROUND,../transcripts/data/american/speaker_01/american_s01_727.txt
THE CURTAIN ROSE AND THE SHOW WAS ON,../transcripts/data/american/speaker_01/american_s01_728.txt
THE YOUNG PRINCE BECAME HEIR TO THE THRONE,../transcripts/data/american/speaker_01/american_s01_729.txt
HE SENT THE BOY ON A SHORT ERRAND,../transcripts/data/american/speaker_01/american_s01_730.txt
LEAVE NOW AND YOU WILL ARRIVE ON TIME,../transcripts/data/american/speaker_01/american_s01_731.txt
THE CORNER STORE WAS ROBBED LAST NIGHT,../transcripts/data/american/speaker_01/american_s01_732.txt
A GOLD RING WILL PLEASE MOST ANY GIRL,../transcripts/data/american/speaker_01/american_s01_733.txt
THE LONG JOURNEY HOME TOOK A YEAR,../transcripts/data/american/speaker_01/american_s01_734.txt
SHE SAW A CAT IN THE NEIGHBOR'S HOUSE,../transcripts/data/american/speaker_01/american_s01_735.txt
A PINK SHELL WAS FOUND ON THE SANDY BEACH,../transcripts/data/american/speaker_01/american_s01_736.txt
SMALL CHILDREN CAME TO SEE HIM,../transcripts/data/american/speaker_01/american_s01_737.txt
THE GRASS AND BUSHES WERE WET WITH DEW,../transcripts/data/american/speaker_01/american_s01_738.txt
THE BLIND MAN COUNTED HIS OLD COINS,../transcripts/data/american/speaker_01/american_s01_739.txt
A SEVERE STORM TORED DOWN THE BARN,../transcripts/data/american/speaker_01/american_s01_740.txt
SHE CALLED HIS NAME MANY TIMES,../transcripts/data/american/speaker_01/american_s01_741.txt
WHEN YOU HEAR THE BELL COME QUICKLY,../transcripts/data/american/speaker_01/american_s01_742.txt
THE BIRCH CANOE SLID ON THE SMOOTH PLANKS,../transcripts/data/american/speaker_08/american_s08_001.txt
GLUE THE SHEET TO THE DARK BLUE BACKGROUND,../transcripts/data/american/speaker_08/american_s08_002.txt
IT'S EASY TO TELL THE DEPTH OF A WELL,../transcripts/data/american/speaker_08/american_s08_003.txt
THESE DAYS A CHICKEN LEG IS A RARE DISH,../transcripts/data/american/speaker_08/american_s08_004.txt
RICE IS OFTEN SERVED IN ROUND BOWLS,../transcripts/data/american/speaker_08/american_s08_005.txt
THE JUICE OF LEMONS MAKES FINE PUNCH,../transcripts/data/american/speaker_08/american_s08_006.txt
THE BOX WAS THROWN BESIDE THE PARKED TRUCK,../transcripts/data/american/speaker_08/american_s08_007.txt
THE HOGS WERE FED CHOPPED CORN AND GARBAGE,../transcripts/data/american/speaker_08/american_s08_008.txt
FOUR HOURS OF STEADY WORK FACED US,../transcripts/data/american/speaker_08/american_s08_009.txt
A LARGE SIZE AND STOCKINGS IS HARD TO SELL,../transcripts/data/american/speaker_08/american_s08_010.txt
THE BOY WAS THERE WHEN THE SUN ROSE,../transcripts/data/american/speaker_08/american_s08_011.txt
A ROD IS USED TO CATCH PINK SALMON,../transcripts/data/american/speaker_08/american_s08_012.txt
THE SOURCE OF THE HUGE RIVER IS THE CLEAR SPRING,../transcripts/data/american/speaker_08/american_s08_013.txt
KICK THE BALL STRAIGHT AND FOLLOW THROUGH,../transcripts/data/american/speaker_08/american_s08_014.txt
HELP THE WOMAN GET BACK TO HER FEET,../transcripts/data/american/speaker_08/american_s08_015.txt
A POT OF TEA HELPS TO PASS THE EVENING,../transcripts/data/american/speaker_08/american_s08_016.txt
SMOKY FIRES LACK FLAME AND HEAT,../transcripts/data/american/speaker_08/american_s08_017.txt
THE SOFT CUSHION BROKE THE MAN'S FALL,../transcripts/data/american/speaker_08/american_s08_018.txt
THE SALT BREEZE CAME ACROSS FROM THE SEA,../transcripts/data/american/speaker_08/american_s08_019.txt
THE GIRL AT THE BOOTH SOLD FIFTY BONDS,../transcripts/data/american/speaker_08/american_s08_020.txt
THE SMALL PUP GNAWED A HOLE IN THE SACK,../transcripts/data/american/speaker_08/american_s08_021.txt
THE FISH TWISTED AND TURNED ON THE BENT HOOK,../transcripts/data/american/speaker_08/american_s08_022.txt
PRESS THE PANTS AND SEW BUTTON ON THE VEST,../transcripts/data/american/speaker_08/american_s08_023.txt
THE SWAN DIVE WAS FAR SHORT OF PERFECT,../transcripts/data/american/speaker_08/american_s08_024.txt
THE BEAUTY OF THE VIEW STUNED THE YOUNG BOY,../transcripts/data/american/speaker_08/american_s08_025.txt
TWO BLUE FISH SWAM IN THE TANK,../transcripts/data/american/speaker_08/american_s08_026.txt
HER PURSE WAS FULL OF USELESS TRASH,../transcripts/data/american/speaker_08/american_s08_027.txt
THE COLT REARED AND THREW THE TALL RIDER,../transcripts/data/american/speaker_08/american_s08_028.txt
IT SNOWED,../transcripts/data/american/speaker_08/american_s08_029.txt
RAINED,../transcripts/data/american/speaker_08/american_s08_030.txt
AND HAILED THE SAME MORNING,../transcripts/data/american/speaker_08/american_s08_031.txt
READ VERSE OUT LOUD FOR PLEASURE,../transcripts/data/american/speaker_08/american_s08_032.txt
HOIST THE LOAD TO YOUR LEFT SHOULDER,../transcripts/data/american/speaker_08/american_s08_033.txt
TAKE THE WINDING PATH TO REACH THE LAKE,../transcripts/data/american/speaker_08/american_s08_034.txt
NOTE CLOSELY THE SIZE OF THE GAS TANK,../transcripts/data/american/speaker_08/american_s08_035.txt
WIPE THE GREASE OFF HIS DIRTY FACE,../transcripts/data/american/speaker_08/american_s08_036.txt
MEND THE COAT BEFORE YOU GO OUT,../transcripts/data/american/speaker_08/american_s08_037.txt
THE WRIST WAS BADLY STRAINED AND HUNG LIMP,../transcripts/data/american/speaker_08/american_s08_038.txt
THE STRAY CAT GAVE BIRTH TO KITTENS,../transcripts/data/american/speaker_08/american_s08_039.txt
THE YOUNG GIRL GAVE NO CLEAR RESPONSE,../transcripts/data/american/speaker_08/american_s08_040.txt
THE MEAL WAS COOKED BEFORE THE BELL RANG,../transcripts/data/american/speaker_08/american_s08_041.txt
WHAT JOY THERE IS IN LIVING,../transcripts/data/american/speaker_08/american_s08_042.txt
A KING RULED THE STATE IN THE EARLY DAYS,../transcripts/data/american/speaker_08/american_s08_043.txt
THE SHIP WAS TORN APART ON THE SHARP REEF,../transcripts/data/american/speaker_08/american_s08_044.txt
SICKNESS KEPT HIM HOME THE THIRD WEEK,../transcripts/data/american/speaker_08/american_s08_045.txt
THE WIDE ROAD SHIMMERED IN THE HOT SUN,../transcripts/data/american/speaker_08/american_s08_046.txt
THE LAZY COW LAY IN THE COOL GRASS,../transcripts/data/american/speaker_08/american_s08_047.txt
LIFT THE SQUARE STONE OVER THE FENCE,../transcripts/data/american/speaker_08/american_s08_048.txt
THE ROPE WILL BIND THE SEVEN BOOKS AT ONCE,../transcripts/data/american/speaker_08/american_s08_049.txt
HOP OVER THE FENCE AND PLUNGE IN,../transcripts/data/american/speaker_08/american_s08_050.txt
THE FRIENDLY GANG LEFT THE DRUG STORE,../transcripts/data/american/speaker_08/american_s08_051.txt
MESH WIRE KEEPS CHICKS INSIDE,../transcripts/data/american/speaker_08/american_s08_052.txt
THE FROSTY AIR PASSED THROUGH THE COAT,../transcripts/data/american/speaker_08/american_s08_053.txt
THE CROOKED MAZE FAILED TO FOOL THE MOUSE,../transcripts/data/american/speaker_08/american_s08_054.txt
ADDING FAST LEADS TO WRONG SUMS,../transcripts/data/american/speaker_08/american_s08_055.txt
THE SHOW WAS A FLOP FROM THE VERY START,../transcripts/data/american/speaker_08/american_s08_056.txt
A SAW AS A TOOL USED FOR MAKING BOARDS,../transcripts/data/american/speaker_08/american_s08_057.txt
THE WAGON MOVED ON WELL OILED WHEELS,../transcripts/data/american/speaker_08/american_s08_058.txt
MARCH THE SOLDIERS PAST THE NEXT HILL,../transcripts/data/american/speaker_08/american_s08_059.txt
A CUP OF SUGAR MAKES SWEET FUDGE,../transcripts/data/american/speaker_08/american_s08_060.txt
PLACE A ROSEBUSH NEAR THE PORCH STEPS,../transcripts/data/american/speaker_08/american_s08_061.txt
BOTH LOST THEIR LIVES IN THE RAGING STORM,../transcripts/data/american/speaker_08/american_s08_062.txt
WE TALKED OF THE SIDE SHOW IN THE CIRCUS,../transcripts/data/american/speaker_08/american_s08_063.txt
USE A PENCIL TO WRITE THE FIRST DRAFT,../transcripts/data/american/speaker_08/american_s08_064.txt
HE RAN HALFWAY TO THE HARDWARE STORE,../transcripts/data/american/speaker_08/american_s08_065.txt
THE CLOCK STRUCK TO MARK THE THIRD PERIOD,../transcripts/data/american/speaker_08/american_s08_066.txt
A SMALL CREEK CUT ACROSS THE FIELD,../transcripts/data/american/speaker_08/american_s08_067.txt
CARS AND BUSSES STALLED IN SNOW DRIFTS,../transcripts/data/american/speaker_08/american_s08_068.txt
